Branch_Name Customer_Code Customer_Name Customer_Type Category_Name Lat Long Product_Code Product_Description rSales
NORTE 9060466 "MISC LUNA AZUL" PLATA RTEC 19.8076017 -99.1475717 1008043774 "PAKETITO FROOT LOOPS 25GR" 54
ECATEPEC 9060468 "ABARROTES IRIS" PLATA RTEC 20.0760145 -98.7862881 1008043774 "PAKETITO FROOT LOOPS 25GR" 80
ECATEPEC 9060469 "ABARROTES SERRANO" PLATA RTEC 20.087948 -98.777167 1008043774 "PAKETITO FROOT LOOPS 25GR" 126
ECATEPEC 9060470 "EL DORADO" PLATA RTEC 20.0888817 -98.7770813 1008043774 "PAKETITO FROOT LOOPS 25GR" 252
ECATEPEC 9060471 "MISC. CASA CRISTY" PLATA RTEC 20.0890313 -98.7731313 1008043774 "PAKETITO FROOT LOOPS 25GR" 110
ECATEPEC 9060500 "ABARROTES V&V" PLATA RTEC 20.2552333 -99.1871184 1008043774 "PAKETITO FROOT LOOPS 25GR" 54
ECATEPEC 9060533 "ABTS MILLOS" PLATA RTEC 19.9898497 -99.3280295 1008043774 "PAKETITO FROOT LOOPS 25GR" 80
ECATEPEC 9060534 "EL PORTAL " PLATA RTEC 19.991627 -99.3314336 1008043774 "PAKETITO FROOT LOOPS 25GR" 40
ECATEPEC 9060535 "ABTS ISELA" PLATA RTEC 19.9819138 -99.3390161 1008043774 "PAKETITO FROOT LOOPS 25GR" 60
ECATEPEC 9060536 "MINI SUPER ESE" PLATA RTEC 19.9959386 -99.3249068 1008043774 "PAKETITO FROOT LOOPS 25GR" 30
ECATEPEC 9060543 "ABTS NAYELY" PLATA RTEC 20.0177495 -99.26756 1008043774 "PAKETITO FROOT LOOPS 25GR" 16
ECATEPEC 9060547 "ABTS ANDER" PLATA RTEC 20.0162145 -99.3232176 1008043774 "PAKETITO FROOT LOOPS 25GR" 5
ECATEPEC 9060564 "MI TIENDA SUEMI" PLATA RTEC 20.0569343 -99.2020081 1008043774 "PAKETITO FROOT LOOPS 25GR" 45
ECATEPEC 9060568 "EL MOLINO " PLATA RTEC 20.1035347 -99.1571712 1008043774 "PAKETITO FROOT LOOPS 25GR" 14
ECATEPEC 9060572 "MISC.DON ALEX" PLATA RTEC 20.090655 -99.1303702 1008043774 "PAKETITO FROOT LOOPS 25GR" 24
ECATEPEC 9060573 "MISC. SAN JUDAS TADEO" PLATA RTEC 20.0981267 -99.1180716 1008043774 "PAKETITO FROOT LOOPS 25GR" 24
ECATEPEC 9060737 "MINI SUPER VICK" PLATA RTEC 20.04323 -99.3487533 1008043774 "PAKETITO FROOT LOOPS 25GR" 245
NORTE 9060798 "MISC. LA PALMA" PLATA RTEC 19.8431833 -99.2053 1008043774 "PAKETITO FROOT LOOPS 25GR" 50
NORTE 9060799 "MISC EL PASO" PLATA RTEC 19.8443883 -99.2054 1008043774 "PAKETITO FROOT LOOPS 25GR" 216
NORTE 9060805 MISC.DANI PLATA RTEC 19.8483667 -99.2056433 1008043774 "PAKETITO FROOT LOOPS 25GR" 88
ECATEPEC 9060806 "CAFETERIA TELETON" PLATA RTEC 20.0914132 -98.7667388 1008043774 "PAKETITO FROOT LOOPS 25GR" 22
ECATEPEC 9060811 "LA TORCAZA" PLATA RTEC 20.0896345 -98.740435 1008043774 "PAKETITO FROOT LOOPS 25GR" 105
ECATEPEC 9060812 PUMITAS PLATA RTEC 20.0896863 -98.7402814 1008043774 "PAKETITO FROOT LOOPS 25GR" 0
ECATEPEC 9060813 "MISCELANEA KAREN" PLATA RTEC 20.0906477 -98.7385159 1008043774 "PAKETITO FROOT LOOPS 25GR" 170
ECATEPEC 9060814 "LA TIENDITA" PLATA RTEC 20.0916654 -98.7378595 1008043774 "PAKETITO FROOT LOOPS 25GR" 216
ECATEPEC 9060815 "MISCELANEA ANDY" PLATA RTEC 20.0935423 -98.7367932 1008043774 "PAKETITO FROOT LOOPS 25GR" 64
ECATEPEC 9060818 "MISCELANEA EMANUEL" PLATA RTEC 20.09495 -98.7423833 1008043774 "PAKETITO FROOT LOOPS 25GR" 55
ECATEPEC 9060830 DULCE PLATA RTEC 20.0430829 -98.7220632 1008043774 "PAKETITO FROOT LOOPS 25GR" 98
ECATEPEC 9060833 "ABARROTES SAN JUAN" PLATA RTEC 20.0452671 -98.7184975 1008043774 "PAKETITO FROOT LOOPS 25GR" 66
ECATEPEC 9060848 "ABARROTES GUADALUPANA" PLATA RTEC 19.7838642 -99.1118863 1008043774 "PAKETITO FROOT LOOPS 25GR" 48
ECATEPEC 9060853 "MISCELANEA SAN ESTEBAN III" PLATA RTEC 19.8143384 -99.0465752 1008043774 "PAKETITO FROOT LOOPS 25GR" 12
ECATEPEC 9060856 "MISCELANEA GUILLE" PLATA RTEC 19.8098151 -99.102765 1008043774 "PAKETITO FROOT LOOPS 25GR" 6
ECATEPEC 9060858 "ABARROTES DON PEDRO" PLATA RTEC 19.7941433 -99.09485 1008043774 "PAKETITO FROOT LOOPS 25GR" 28
ECATEPEC 9060876 MISC.OMAR PLATA RTEC 20.1229369 -98.4193193 1008043774 "PAKETITO FROOT LOOPS 25GR" 56
ECATEPEC 9060908 "MINI SUPER LA HERRADURA" PLATA RTEC 19.6616094 -99.0661281 1008043774 "PAKETITO FROOT LOOPS 25GR" 45
NORTE 9060979 "MATERIAS PRIMAS HERCULES" PLATA RTEC 19.8631485 -99.2300058 1008043774 "PAKETITO FROOT LOOPS 25GR" 0
NORTE 9060981 "ABTS. EL GUERO" PLATA RTEC 19.865065 -99.2318617 1008043774 "PAKETITO FROOT LOOPS 25GR" 80
NORTE 9060987 "MISC. MARISOL" PLATA RTEC 19.867225 -99.232555 1008043774 "PAKETITO FROOT LOOPS 25GR" 50
NORTE 9060989 "ABTS. UNION" PLATA RTEC 19.8640779 -99.2283002 1008043774 "PAKETITO FROOT LOOPS 25GR" 20
NORTE 9060993 "ABTS. OFELIA" PLATA RTEC 19.8627933 -99.224035 1008043774 "PAKETITO FROOT LOOPS 25GR" 42
NORTE 9061000 "MATERIAS PRIMAS RONI" PLATA RTEC 19.85737 -99.2281917 1008043774 "PAKETITO FROOT LOOPS 25GR" 0
NORTE 9061012 "LOS VECINOS" PLATA RTEC 19.8488 -99.2319017 1008043774 "PAKETITO FROOT LOOPS 25GR" 84
NORTE 9061014 "EL INFIERNO" PLATA RTEC 19.8476883 -99.22956 1008043774 "PAKETITO FROOT LOOPS 25GR" 45
ORIENTE 9061043 "EXP DE PAN NUEVO" PLATA RTEC 19.428012 -99.1262312 1008043774 "PAKETITO FROOT LOOPS 25GR" 56
ECATEPEC 9061116 "MINI SUPER VALMI" PLATA RTEC 19.8236183 -99.0978383 1008043774 "PAKETITO FROOT LOOPS 25GR" 6
ECATEPEC 9061126 "SECUNDARIA TOLLAN" PLATA RTEC 20.0576683 -99.3470533 1008043774 "PAKETITO FROOT LOOPS 25GR" 8
NORTE 9061179 GEMINIS PLATA RTEC 19.4233633 -99.2320733 1008043774 "PAKETITO FROOT LOOPS 25GR" 64
NORTE 9061181 CHARLY PLATA RTEC 19.4257367 -99.228745 1008043774 "PAKETITO FROOT LOOPS 25GR" 60
NORTE 9061391 "ABTS. EL DELFIN" PLATA RTEC 19.8654767 -99.2261817 1008043774 "PAKETITO FROOT LOOPS 25GR" 49
NORTE 9061395 "MISC. LA LEONA" PLATA RTEC 19.8569733 -99.2334583 1008043774 "PAKETITO FROOT LOOPS 25GR" 20
NORTE 9061396 "MISC. CAMPANITA" PLATA RTEC 19.8542983 -99.2312717 1008043774 "PAKETITO FROOT LOOPS 25GR" 32
NORTE 9061400 "MISC. EL KIKETON" PLATA RTEC 19.8762683 -99.2069267 1008043774 "PAKETITO FROOT LOOPS 25GR" 32
NORTE 9061401 "ABTS. ANITA" PLATA RTEC 19.8776867 -99.209505 1008043774 "PAKETITO FROOT LOOPS 25GR" 28
NORTE 9061403 "MISC ALVI" PLATA RTEC 19.8852383 -99.2089783 1008043774 "PAKETITO FROOT LOOPS 25GR" 88
ECATEPEC 9061449 "ABARROTES JESIS " PLATA RTEC 19.8332354 -98.9768125 1008043774 "PAKETITO FROOT LOOPS 25GR" 0
ECATEPEC 9061488 "MINISUPER PILI" PLATA RTEC 19.7971717 -99.04991 1008043774 "PAKETITO FROOT LOOPS 25GR" 24
ECATEPEC 9061492 "ABARROTES LAS RAMBLAS" PLATA RTEC 19.7974359 -99.0716567 1008043774 "PAKETITO FROOT LOOPS 25GR" 30
ECATEPEC 9061587 "MINI SUPER MONTANA" PLATA RTEC 20.05491 -98.75766 1008043774 "PAKETITO FROOT LOOPS 25GR" 34
ECATEPEC 9061588 "LA FORTALEZA" PLATA RTEC 20.0507536 -98.755215 1008043774 "PAKETITO FROOT LOOPS 25GR" 135
ECATEPEC 9061589 "ABARROTES FRANCIS" PLATA RTEC 20.0522641 -98.7536377 1008043774 "PAKETITO FROOT LOOPS 25GR" 54
ECATEPEC 9061591 "SUPER HOGAR" PLATA RTEC 20.0535501 -98.7572116 1008043774 "PAKETITO FROOT LOOPS 25GR" 48
ECATEPEC 9061592 "ABARROTES DE LOS ANGELES" PLATA RTEC 20.0547349 -98.7544054 1008043774 "PAKETITO FROOT LOOPS 25GR" 140
ECATEPEC 9061593 "EL DORADO" PLATA RTEC 20.0554178 -98.7542213 1008043774 "PAKETITO FROOT LOOPS 25GR" 44
ECATEPEC 9061595 "ABARROTES 2 HERMANOS" PLATA RTEC 20.1212704 -98.7615771 1008043774 "PAKETITO FROOT LOOPS 25GR" 11
ECATEPEC 9061596 "MISCELANEA LUPITA" PLATA RTEC 20.1212885 -98.7615876 1008043774 "PAKETITO FROOT LOOPS 25GR" 64
ECATEPEC 9061597 "ABARROTES ROSITA" PLATA RTEC 20.1239148 -98.7605369 1008043774 "PAKETITO FROOT LOOPS 25GR" 18
ECATEPEC 9061604 "ABARROTES ROSSY" PLATA RTEC 20.1218217 -98.763635 1008043774 "PAKETITO FROOT LOOPS 25GR" 48
ECATEPEC 9061607 "SUPER EL CHIQUI" PLATA RTEC 20.1228712 -98.7657665 1008043774 "PAKETITO FROOT LOOPS 25GR" 20
ECATEPEC 9061617 "ABARROTES BARRERA" PLATA RTEC 19.9629146 -99.1676206 1008043774 "PAKETITO FROOT LOOPS 25GR" 70
ECATEPEC 9061618 "MISC GULLE" PLATA RTEC 19.962926 -99.167595 1008043774 "PAKETITO FROOT LOOPS 25GR" 10
ECATEPEC 9061622 "MISC MARIO AMBROSIO" PLATA RTEC 19.973626 -99.1710663 1008043774 "PAKETITO FROOT LOOPS 25GR" 60
ECATEPEC 9061623 "ABARROTES MARY" PLATA RTEC 19.9763642 -99.1684649 1008043774 "PAKETITO FROOT LOOPS 25GR" 24
ECATEPEC 9061624 "MISC. GUERRERO" PLATA RTEC 19.9763829 -99.1684239 1008043774 "PAKETITO FROOT LOOPS 25GR" 16
ECATEPEC 9061648 "MISCELANEA LAS PALOMAS" PLATA RTEC 19.8072099 -99.0074228 1008043774 "PAKETITO FROOT LOOPS 25GR" 49
ECATEPEC 9061649 "ABARROTES LUPITA" PLATA RTEC 19.8156718 -99.005269 1008043774 "PAKETITO FROOT LOOPS 25GR" 63
ECATEPEC 9061659 "CREMERIA LA BARATA " PLATA RTEC 19.8746833 -98.9352933 1008043774 "PAKETITO FROOT LOOPS 25GR" 72
ECATEPEC 9061665 "ABARROTES LOS ABUELOS " PLATA RTEC 19.8697935 -98.9385849 1008043774 "PAKETITO FROOT LOOPS 25GR" 45
ECATEPEC 9061682 "MISCELANEA PETRITA" PLATA RTEC 20.0765458 -98.37755 1008043774 "PAKETITO FROOT LOOPS 25GR" 21
ECATEPEC 9061712 ESC.BACHILLERES PLATA RTEC 20.4611789 -98.0724798 1008043774 "PAKETITO FROOT LOOPS 25GR" 70
ECATEPEC 9061715 "ABARROTES LEO" PLATA RTEC 20.4597183 -98.0757683 1008043774 "PAKETITO FROOT LOOPS 25GR" 22
ECATEPEC 9061718 "DEPOSITO GUERRERO" PLATA RTEC 20.4609197 -98.0781798 1008043774 "PAKETITO FROOT LOOPS 25GR" 36
NORTE 9061772 "CREMERIA LA AMEALCENSE" PLATA RTEC 19.8421583 -99.2417217 1008043774 "PAKETITO FROOT LOOPS 25GR" 16
NORTE 9061774 MISC.KARINA PLATA RTEC 19.8438783 -99.2422717 1008043774 "PAKETITO FROOT LOOPS 25GR" 80
NORTE 9061775 "MISC. PATI" PLATA RTEC 19.845145 -99.2392433 1008043774 "PAKETITO FROOT LOOPS 25GR" 42
NORTE 9061777 "ABTS. LA ESPERANZA" PLATA RTEC 19.8453083 -99.2404683 1008043774 "PAKETITO FROOT LOOPS 25GR" 80
NORTE 9061779 "CREMERIA LA UNION" PLATA RTEC 19.8433525 -99.2404162 1008043774 "PAKETITO FROOT LOOPS 25GR" 192
NORTE 9061781 "MISC PATI" PLATA RTEC 19.8487583 -99.241675 1008043774 "PAKETITO FROOT LOOPS 25GR" 49
NORTE 9061783 "MISC. KARMAC" PLATA RTEC 19.8460803 -99.2436081 1008043774 "PAKETITO FROOT LOOPS 25GR" 0
NORTE 9061786 "MISC. BETITO" PLATA RTEC 19.8403017 -99.2423233 1008043774 "PAKETITO FROOT LOOPS 25GR" 27
NORTE 9061788 "MISC MARU" PLATA RTEC 19.8356799 -99.245055 1008043774 "PAKETITO FROOT LOOPS 25GR" 54
NORTE 9061789 "MISC. ALEX" PLATA RTEC 19.837085 -99.2453733 1008043774 "PAKETITO FROOT LOOPS 25GR" 150
NORTE 9061790 "MISC. MICHEL" PLATA RTEC 19.8346967 -99.2462683 1008043774 "PAKETITO FROOT LOOPS 25GR" 28
NORTE 9061791 "MISC. JASMIN" PLATA RTEC 19.8330033 -99.24744 1008043774 "PAKETITO FROOT LOOPS 25GR" 45
NORTE 9061793 "MISC LA GUERA" PLATA RTEC 19.8337033 -99.24898 1008043774 "PAKETITO FROOT LOOPS 25GR" 18
NORTE 9061795 "K SUPER" PLATA RTEC 19.8353622 -99.2555074 1008043774 "PAKETITO FROOT LOOPS 25GR" 168
NORTE 9061797 "CREMERIA MENTA" PLATA RTEC 19.8292517 -99.2499217 1008043774 "PAKETITO FROOT LOOPS 25GR" 72
NORTE 9061798 "MISC. IXOYE" PLATA RTEC 19.831125 -99.2487283 1008043774 "PAKETITO FROOT LOOPS 25GR" 28
ECATEPEC 9061930 "ABARROTS JARDIN" PLATA RTEC 19.8442904 -98.9813503 1008043774 "PAKETITO FROOT LOOPS 25GR" 14
ECATEPEC 9061965 "ABARROTES MAGGY" PLATA RTEC 19.8432987 -98.940857 1008043774 "PAKETITO FROOT LOOPS 25GR" 35
NORTE 9062063 "LA FAMA" PLATA RTEC 19.41506 -99.2696783 1008043774 "PAKETITO FROOT LOOPS 25GR" 78
NORTE 9062066 "LA FRONTERA" PLATA RTEC 19.4083817 -99.2761132 1008043774 "PAKETITO FROOT LOOPS 25GR" 72
NORTE 9062067 "LA CIMA" PLATA RTEC 19.4084733 -99.2770783 1008043774 "PAKETITO FROOT LOOPS 25GR" 13
NORTE 9062071 "EL BIGOS " PLATA RTEC 19.4106821 -99.2779215 1008043774 "PAKETITO FROOT LOOPS 25GR" 15
NORTE 9062072 "LOS ANGELES" PLATA RTEC 19.4109218 -99.2777769 1008043774 "PAKETITO FROOT LOOPS 25GR" 57
NORTE 9062076 "SAN PEDRO" PLATA RTEC 19.4117758 -99.2767301 1008043774 "PAKETITO FROOT LOOPS 25GR" 54
ECATEPEC 9062102 "ABARROTES BERENICE" PLATA RTEC 19.9685733 -99.0584233 1008043774 "PAKETITO FROOT LOOPS 25GR" 24
ECATEPEC 9062109 "ABARROTES EL CENTRO" PLATA RTEC 19.9784481 -99.0435165 1008043774 "PAKETITO FROOT LOOPS 25GR" 60
ECATEPEC 9062117 "MISCELANEA AURE" PLATA RTEC 19.9368668 -99.0143285 1008043774 "PAKETITO FROOT LOOPS 25GR" 24
ECATEPEC 9062122 "MISCELANEA LA CURVA" PLATA RTEC 19.9318467 -98.98616 1008043774 "PAKETITO FROOT LOOPS 25GR" 0
ECATEPEC 9062127 "ABARROTES DANY" PLATA RTEC 20.11217 -98.7698733 1008043774 "PAKETITO FROOT LOOPS 25GR" 42
ECATEPEC 9062129 "TORTILLAS Y ABARROTES SHERLYN" PLATA RTEC 20.1111998 -98.7712007 1008043774 "PAKETITO FROOT LOOPS 25GR" 20
ECATEPEC 9062132 "ABARROTES LA BENDICION" PLATA RTEC 20.1153331 -98.7685709 1008043774 "PAKETITO FROOT LOOPS 25GR" 66
ECATEPEC 9062134 "VINOS Y LICORES BONFIL" PLATA RTEC 20.1138587 -98.7685977 1008043774 "PAKETITO FROOT LOOPS 25GR" 24
ECATEPEC 9062137 "ABARROTES ALEJANDRO" PLATA RTEC 20.1194883 -98.7691867 1008043774 "PAKETITO FROOT LOOPS 25GR" 7
ECATEPEC 9062138 "TIENDA LEON" PLATA RTEC 20.1240024 -98.7689291 1008043774 "PAKETITO FROOT LOOPS 25GR" 18
ECATEPEC 9062140 "ABARROTES Y CREMERIA SAN GIL" PLATA RTEC 20.1197819 -98.7743373 1008043774 "PAKETITO FROOT LOOPS 25GR" 30
ECATEPEC 9062142 "TIENDA SAN FRANCISCO" PLATA RTEC 20.1217625 -98.7767999 1008043774 "PAKETITO FROOT LOOPS 25GR" 63
ECATEPEC 9062143 "EL PARAISO" PLATA RTEC 20.121765 -98.778315 1008043774 "PAKETITO FROOT LOOPS 25GR" 238
ECATEPEC 9062144 "ABARROTES ZAID" PLATA RTEC 20.1136961 -98.7712556 1008043774 "PAKETITO FROOT LOOPS 25GR" 44
ECATEPEC 9062145 "LA NEGRITA" PLATA RTEC 20.1134863 -98.7712681 1008043774 "PAKETITO FROOT LOOPS 25GR" 21
ECATEPEC 9062149 777 PLATA RTEC 20.1195556 -98.7802243 1008043774 "PAKETITO FROOT LOOPS 25GR" 28
ECATEPEC 9062151 "EL MORO" PLATA RTEC 20.1216237 -98.7793069 1008043774 "PAKETITO FROOT LOOPS 25GR" 44
ECATEPEC 9062174 UNICAFE PLATA RTEC 20.0370667 -99.345645 1008043774 "PAKETITO FROOT LOOPS 25GR" 30
ECATEPEC 9062176 "LA FONDA DE DON MAURI" PLATA RTEC 20.02964 -99.3432 1008043774 "PAKETITO FROOT LOOPS 25GR" 30
ECATEPEC 9062185 "ABTS MR" PLATA RTEC 20.0209299 -99.3489251 1008043774 "PAKETITO FROOT LOOPS 25GR" 70
ECATEPEC 9062189 "ABTS FALCON" PLATA RTEC 20.0059949 -99.3438867 1008043774 "PAKETITO FROOT LOOPS 25GR" 35
ECATEPEC 9062252 "SUPER IMS" PLATA RTEC 20.1148597 -98.7249575 1008043774 "PAKETITO FROOT LOOPS 25GR" 90
ECATEPEC 9062255 "CREMERIA CHARLY" PLATA RTEC 20.1153601 -98.7287997 1008043774 "PAKETITO FROOT LOOPS 25GR" 477
ECATEPEC 9062264 "ABARROTES EL RINCON DE LA ABUELA" PLATA RTEC 20.1189655 -98.7295696 1008043774 "PAKETITO FROOT LOOPS 25GR" 68
ECATEPEC 9062269 "EL TRIANGULITO" PLATA RTEC 20.1182237 -98.7243041 1008043774 "PAKETITO FROOT LOOPS 25GR" 20
ECATEPEC 9062272 "LA JUQUILITA" PLATA RTEC 20.11767 -98.7226158 1008043774 "PAKETITO FROOT LOOPS 25GR" 40
ECATEPEC 9062275 "DOS HERMANOS" PLATA RTEC 20.2238747 -99.216468 1008043774 "PAKETITO FROOT LOOPS 25GR" 0
ECATEPEC 9062284 "ABTS.SUPER X" PLATA RTEC 20.1948848 -99.2613783 1008043774 "PAKETITO FROOT LOOPS 25GR" 24
ECATEPEC 9062285 MISC.NANCY PLATA RTEC 20.1994497 -99.2636702 1008043774 "PAKETITO FROOT LOOPS 25GR" 150
ECATEPEC 9062290 "ABARROTES SUPER 7" PLATA RTEC 20.1650533 -99.2742283 1008043774 "PAKETITO FROOT LOOPS 25GR" 20
ECATEPEC 9062292 MISC.GEMINIS PLATA RTEC 20.165675 -99.27678 1008043774 "PAKETITO FROOT LOOPS 25GR" 90
ECATEPEC 9062561 "ABARROTES LA CASA VERDE" PLATA RTEC 19.8 -99.0585167 1008043774 "PAKETITO FROOT LOOPS 25GR" 21
ECATEPEC 9062565 "MISCELANEA LOS AMIGOS" PLATA RTEC 19.8031857 -99.061628 1008043774 "PAKETITO FROOT LOOPS 25GR" 30
ECATEPEC 9062578 "MISCELANEA ANY" PLATA RTEC 19.8099567 -99.0408583 1008043774 "PAKETITO FROOT LOOPS 25GR" 24
ECATEPEC 9062608 YENI PLATA RTEC 20.115389 -98.7675005 1008043774 "PAKETITO FROOT LOOPS 25GR" 80
ECATEPEC 9062609 "MISCELANEA ARA" PLATA RTEC 20.117655 -98.7686556 1008043774 "PAKETITO FROOT LOOPS 25GR" 20
ECATEPEC 9062610 "ABARROTES SAMY" PLATA RTEC 20.12162 -98.7754277 1008043774 "PAKETITO FROOT LOOPS 25GR" 16
ECATEPEC 9062629 "CREMERIA SANTA MARIA" PLATA RTEC 20.0303175 -99.3372297 1008043774 "PAKETITO FROOT LOOPS 25GR" 954
ECATEPEC 9062630 "ABTS JM" PLATA RTEC 20.0541725 -99.3323125 1008043774 "PAKETITO FROOT LOOPS 25GR" 160
ORIENTE 9062648 "SUPER P" PLATA RTEC 19.4624534 -99.1917648 1008043774 "PAKETITO FROOT LOOPS 25GR" 27
ECATEPEC 9062652 "CREMERIA EL CARMEN" PLATA RTEC 20.4814037 -99.2175622 1008043774 "PAKETITO FROOT LOOPS 25GR" 108
ECATEPEC 9062658 "ABARROTES FLORES" PLATA RTEC 20.5073867 -99.2155317 1008043774 "PAKETITO FROOT LOOPS 25GR" 25
ORIENTE 9062694 "MISCELANEA ANAHUAC" PLATA RTEC 19.4426467 -99.1717483 1008043774 "PAKETITO FROOT LOOPS 25GR" 16
ORIENTE 9062700 "LOS PEPES" PLATA RTEC 19.440535 -99.1678683 1008043774 "PAKETITO FROOT LOOPS 25GR" 30
NORTE 9062998 "MISC. LA RIVERA" PLATA RTEC 19.8348483 -99.2063183 1008043774 "PAKETITO FROOT LOOPS 25GR" 18
NORTE 9062999 "ABTS. CHAVEZ" PLATA RTEC 19.828405 -99.2079333 1008043774 "PAKETITO FROOT LOOPS 25GR" 56
NORTE 9063000 "LA NUEVA VENTANITA" PLATA RTEC 19.824855 -99.2063967 1008043774 "PAKETITO FROOT LOOPS 25GR" 81
NORTE 9063002 "ABTS. CECI" PLATA RTEC 19.8249749 -99.206579 1008043774 "PAKETITO FROOT LOOPS 25GR" 8
NORTE 9063003 "ABTS. COCO" PLATA RTEC 19.8238633 -99.2067167 1008043774 "PAKETITO FROOT LOOPS 25GR" 54
NORTE 9063004 "MISC MONI" PLATA RTEC 19.824965 -99.20829 1008043774 "PAKETITO FROOT LOOPS 25GR" 70
NORTE 9063006 "CREMERIA YARETZI" PLATA RTEC 19.8228367 -99.20835 1008043774 "PAKETITO FROOT LOOPS 25GR" 207
NORTE 9063009 "MISC. LA ESQUINA MAGICA" PLATA RTEC 19.8220517 -99.2016283 1008043774 "PAKETITO FROOT LOOPS 25GR" 80
NORTE 9063010 "DULCES DALU" PLATA RTEC 19.8347267 -99.2090133 1008043774 "PAKETITO FROOT LOOPS 25GR" 80
NORTE 9063014 "RECAUDERIA DONA MARI" PLATA RTEC 19.8365433 -99.21235 1008043774 "PAKETITO FROOT LOOPS 25GR" 45
NORTE 9063017 "ABTS. LA MISION" PLATA RTEC 19.8393533 -99.2058967 1008043774 "PAKETITO FROOT LOOPS 25GR" 21
NORTE 9063019 "MISC. 4 PERES" PLATA RTEC 19.83487 -99.1927433 1008043774 "PAKETITO FROOT LOOPS 25GR" 12
NORTE 9063020 "MISC. MARI" PLATA RTEC 19.83586 -99.19287 1008043774 "PAKETITO FROOT LOOPS 25GR" 144
ECATEPEC 9063065 "ABARROTES KIKI" PLATA RTEC 19.8599863 -99.0833413 1008043774 "PAKETITO FROOT LOOPS 25GR" 105
ECATEPEC 9063160 "ABARROTES LA MONTANA" PLATA RTEC 20.0319091 -98.718753 1008043774 "PAKETITO FROOT LOOPS 25GR" 36
ECATEPEC 9063163 "ABARROTES PALOMA" PLATA RTEC 19.8173206 -98.9803115 1008043774 "PAKETITO FROOT LOOPS 25GR" 18
ECATEPEC 9063166 "ABARROTES VIRREYES" PLATA RTEC 20.036685 -98.708065 1008043774 "PAKETITO FROOT LOOPS 25GR" 120
ECATEPEC 9063168 YAEL PLATA RTEC 20.0359215 -98.70657 1008043774 "PAKETITO FROOT LOOPS 25GR" 4
ECATEPEC 9063170 "ABARROTES Y CREMERIA GAM" PLATA RTEC 20.0344433 -98.70597 1008043774 "PAKETITO FROOT LOOPS 25GR" 0
ECATEPEC 9063176 "ABARROTES Y CREMERIA DEL SENOR" PLATA RTEC 20.0367771 -98.7009802 1008043774 "PAKETITO FROOT LOOPS 25GR" 108
ECATEPEC 9063181 "ABARROTES EVELYN" PLATA RTEC 20.0311564 -98.7151743 1008043774 "PAKETITO FROOT LOOPS 25GR" 30
ECATEPEC 9063184 "LA RANCHERITA" PLATA RTEC 20.0294662 -98.7104555 1008043774 "PAKETITO FROOT LOOPS 25GR" 21
ECATEPEC 9063185 "ABARROTES JESSICA" PLATA RTEC 20.0311537 -98.7103851 1008043774 "PAKETITO FROOT LOOPS 25GR" 12
ECATEPEC 9063189 ANILU PLATA RTEC 20.025935 -98.7109167 1008043774 "PAKETITO FROOT LOOPS 25GR" 49
ECATEPEC 9063191 "ABARROTES DE LOS ANGELES" PLATA RTEC 20.0273769 -98.7125466 1008043774 "PAKETITO FROOT LOOPS 25GR" 96
ECATEPEC 9063197 "ABARROTES ALI ARA" PLATA RTEC 20.0590416 -98.7674299 1008043774 "PAKETITO FROOT LOOPS 25GR" 24
ECATEPEC 9063198 "ABARROTES EXPRESS" PLATA RTEC 20.05746 -98.76747 1008043774 "PAKETITO FROOT LOOPS 25GR" 18
ECATEPEC 9063238 "SAN CARLOS" PLATA RTEC 20.0432443 -99.3508894 1008043774 "PAKETITO FROOT LOOPS 25GR" 50
ECATEPEC 9063245 "MISC GUERRERO" PLATA RTEC 20.0888228 -99.2450189 1008043774 "PAKETITO FROOT LOOPS 25GR" 90
ECATEPEC 9063246 "ABTS NATANAEL" PLATA RTEC 20.0899117 -99.24501 1008043774 "PAKETITO FROOT LOOPS 25GR" 140
ECATEPEC 9063252 "ABTS ELY" PLATA RTEC 20.0867028 -99.2456508 1008043774 "PAKETITO FROOT LOOPS 25GR" 100
ECATEPEC 9063254 "ABTS NETOS" PLATA RTEC 20.0899483 -99.2867917 1008043774 "PAKETITO FROOT LOOPS 25GR" 100
ECATEPEC 9063326 "ABARROTES ADRIANA" PLATA RTEC 20.2217408 -99.235149 1008043774 "PAKETITO FROOT LOOPS 25GR" 24
ECATEPEC 9063332 MISC.HERNANDEZ PLATA RTEC 20.2296383 -99.2234817 1008043774 "PAKETITO FROOT LOOPS 25GR" 54
ECATEPEC 9063333 "ABARROTES YA VAN A CERRAR" PLATA RTEC 20.2295716 -99.222752 1008043774 "PAKETITO FROOT LOOPS 25GR" 15
ECATEPEC 9063342 "MISC. GONZALES" PLATA RTEC 20.2192633 -99.1996367 1008043774 "PAKETITO FROOT LOOPS 25GR" 45
ECATEPEC 9063343 MISC.KARLA PLATA RTEC 20.2202783 -99.1972183 1008043774 "PAKETITO FROOT LOOPS 25GR" 0
ECATEPEC 9063346 "TIENDA MAX" PLATA RTEC 20.2272267 -99.204125 1008043774 "PAKETITO FROOT LOOPS 25GR" 8
ECATEPEC 9063347 "MISC. ORDONES" PLATA RTEC 20.2125015 -99.2146671 1008043774 "PAKETITO FROOT LOOPS 25GR" 98
NORTE 9063364 POLIS PLATA RTEC 19.8262005 -99.1866826 1008043774 "PAKETITO FROOT LOOPS 25GR" 0
